1.048663427168304851e+00
-7.190535340056558589e+00
6.548987360036658600e+00
4.749898787431192204e+00
-6.020009302413882324e+00
-8.526336589805223909e+00
7.313967427995800463e+00
-4.296586636144158255e+00
1.572608795785312985e+00
-6.244198508245460744e+00
5.710713713645912293e+00
4.039492565176974637e+00
-3.059183426964582897e-01
7.591648152265392469e+00
-1.727574075750051064e+00
-1.184729184598779295e+00
