-5.463797597000484840e-01;-1.137185776672919424e+00;5.904419157433672183e+00;1.628961994505092825e+00;1.867106060273480139e+01;6.265408643959022861e+00;1.051457350428898652e+00;-1.901781025282118875e+01;-6.252777333871891052e+00;-5.649504716228378465e-01;-3.266730237431071604e+00;5.443829022663619455e+00;3.370797404123504926e+00;9.111636298289116809e+00;7.384106883590245474e+00;-3.226226866764120849e-01
2.340535326074139721e+00;-6.504844209595949778e+00;-5.343575381482097875e+00;5.859043731849838288e+00;-5.348006792040687074e-01;8.411303921705913567e+00;-3.944687126548625244e-02;-5.061400399476841949e-01;1.677727908013860958e+00;-1.828217812135810805e+00;8.532244525144891956e-01;8.262004263212701094e-01;1.125331273357721784e+01;9.135448975703445995e-02;-9.027737072433563714e-01;-3.526180464552694183e+00
4.056805964472593118e+00;2.856498570441504820e-02;-7.839578851035273743e+00;-2.924315982854132301e+00;-5.346795050001582617e-01;4.702208871928897915e-02;9.615474037609279989e+00;2.141675215476478211e+00;-1.724926084944623028e+01;-3.342638374084290209e+00;1.643026737211309207e+00;4.271544919633187831e-01;1.094766058161772859e+00;-5.166112821241452407e-02;3.359051346335769850e+00;2.781386475089636434e+00
